Valor Esperado;Resultado;Latência;Ciclos
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;7;0.016751;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016754;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016752;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;7;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;6;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;3;0.016751;1149508
2;8;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016752;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;9;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016753;1149508
2;2;0.016750;1149508
2;2;0.016760;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016753;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;9;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;6;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016752;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016752;1149508
2;2;0.016750;1149508
2;2;0.016753;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;6;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;0;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016753;1149508
2;6;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;8;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;9;0.016750;1149508
2;2;0.016751;1149508
2;4;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016753;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;9;0.016750;1149508
2;2;0.016750;1149508
2;4;0.016752;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;9;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;7;0.016754;1149508
2;2;0.016750;1149508
2;2;0.016760;1149508
2;2;0.016750;1149508
2;9;0.016752;1149508
2;8;0.016750;1149508
2;2;0.016752;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;9;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;1;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;9;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016752;1149508
2;3;0.016750;1149508
2;2;0.016751;1149508
2;4;0.016751;1149508
2;9;0.016750;1149508
2;4;0.016750;1149508
2;9;0.016751;1149508
2;7;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;9;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;8;0.016751;1149508
2;3;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016755;1149508
2;4;0.016750;1149508
2;4;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;9;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;6;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016754;1149508
2;2;0.016751;1149508
2;6;0.016750;1149508
2;8;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;9;0.016751;1149508
2;2;0.016752;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;9;0.016752;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;9;0.016751;1149508
2;9;0.016751;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016752;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;2;0.016752;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;8;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;8;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016755;1149508
2;2;0.016750;1149508
2;2;0.016754;1149508
2;3;0.016752;1149508
2;4;0.016751;1149508
2;2;0.016751;1149508
2;6;0.016751;1149508
2;6;0.016750;1149508
2;8;0.016750;1149508
2;6;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;0;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;4;0.016750;1149508
2;4;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;8;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;4;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;3;0.016751;1149508
2;2;0.016750;1149508
2;7;0.016751;1149508
2;7;0.016750;1149508
2;0;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;8;0.016751;1149508
2;2;0.016750;1149508
2;8;0.016751;1149508
2;7;0.016750;1149508
2;3;0.016752;1149508
2;3;0.016751;1149508
2;2;0.016753;1149508
2;8;0.016750;1149508
2;8;0.016751;1149508
2;8;0.016750;1149508
2;8;0.016750;1149508
2;8;0.016750;1149508
2;4;0.016750;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
2;7;0.016751;1149508
2;2;0.016750;1149508
2;2;0.016751;1149508
2;3;0.016750;1149508
2;2;0.016750;1149508
2;2;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;9;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016751;1149508
3;3;0.016753;1149508
3;9;0.016751;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;9;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;4;0.016751;1149508
3;8;0.016751;1149508
3;3;0.016750;1149508
3;6;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;7;0.016750;1149508
3;7;0.016751;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;4;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;8;0.016751;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;1;0.016750;1149508
3;3;0.016754;1149508
3;3;0.016750;1149508
3;3;0.016760;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;2;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016760;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;8;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;7;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016752;1149508
3;9;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;1;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;7;0.016750;1149508
3;2;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;6;0.016754;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016754;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016751;1149508
3;3;0.016760;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;2;0.016750;1149508
3;4;0.016750;1149508
3;9;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016752;1149508
3;3;0.016751;1149508
3;3;0.016761;1149508
3;6;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;7;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016751;1149508
3;3;0.016750;1149508
3;1;0.016752;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016752;1149508
3;7;0.016751;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;9;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;5;0.016750;1149508
3;1;0.016750;1149508
3;3;0.016750;1149508
3;4;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016760;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;9;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;1;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;1;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016760;1149508
3;9;0.016751;1149508
3;3;0.016751;1149508
3;9;0.016751;1149508
3;7;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;8;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016752;1149508
3;3;0.016752;1149508
3;7;0.016750;1149508
3;2;0.016760;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;9;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;5;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;3;0.016751;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016753;1149508
3;2;0.016751;1149508
3;3;0.016754;1149508
3;3;0.016751;1149508
3;3;0.016759;1149508
3;7;0.016751;1149508
3;3;0.016750;1149508
3;4;0.016750;1149508
3;1;0.016750;1149508
3;3;0.016750;1149508
3;7;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016751;1149508
3;2;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;8;0.016751;1149508
3;9;0.016751;1149508
3;3;0.016750;1149508
3;7;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016751;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;9;0.016751;1149508
3;7;0.016750;1149508
3;1;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;7;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
3;7;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;7;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;7;0.016750;1149508
3;3;0.016751;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016754;1149508
3;3;0.016750;1149508
3;3;0.016754;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;2;0.016750;1149508
3;2;0.016751;1149508
3;3;0.016755;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016751;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;2;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016750;1149508
3;8;0.016751;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016750;1149508
3;3;0.016750;1149508
3;8;0.016752;1149508
3;3;0.016751;1149508
3;3;0.016760;1149508
3;3;0.016750;1149508
3;3;0.016751;1149508
3;3;0.016751;1149508
